Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Coordinates,StreetType,WeekDaySale
West Footscray,3,h,875000.0,SP,Sweeney,2016-10-15,8.2,3012,3,2,3,336.0,94.0,1910,Maribyrnong,-37.7995,144.8794,Western Metropolitan,5058,"-37.7995, 144.8794",Rd,5
West Footscray,2,t,520000.0,S,Sweeney,2016-07-16,8.2,3012,2,1,1,148.0,126.0,1970,Maribyrnong,-37.7956,144.8641,Western Metropolitan,5058,"-37.7956, 144.8641",St,5
West Footscray,3,h,915000.0,S,Sweeney,2016-09-17,8.2,3012,3,1,2,434.0,126.0,1970,Maribyrnong,-37.7908,144.8793,Western Metropolitan,5058,"-37.7908, 144.8793",St,5
West Footscray,4,h,830000.0,S,Sweeney,2016-09-17,8.2,3012,2,1,2,426.0,144.0,1930,Maribyrnong,-37.7919,144.8793,Western Metropolitan,5058,"-37.7919, 144.8793",St,5
West Footscray,2,t,510000.0,VB,Biggin,2017-03-18,8.2,3012,2,2,1,0.0,126.0,1970,Maribyrnong,-37.7991,144.879,Western Metropolitan,5058,"-37.7991, 144.879",St,5
West Footscray,2,u,545000.0,SP,Biggin,2017-03-18,8.2,3012,2,1,1,154.0,2.0,2005,Maribyrnong,-37.8004,144.8647,Western Metropolitan,5058,"-37.8004, 144.8647",St,5
West Footscray,5,h,691000.0,PI,Biggin,2016-06-18,8.2,3012,3,1,1,466.0,126.0,1970,Maribyrnong,-37.8008,144.8665,Western Metropolitan,5058,"-37.8008, 144.8665",St,5
West Footscray,3,h,991000.0,SP,Sweeney,2016-11-19,8.2,3012,3,1,4,495.0,126.0,1970,Maribyrnong,-37.7958,144.8774,Western Metropolitan,5058,"-37.7958, 144.8774",St,5
West Footscray,3,h,913000.0,S,hockingstuart,2016-11-19,8.2,3012,3,1,3,448.0,96.0,1925,Maribyrnong,-37.7911,144.8821,Western Metropolitan,5058,"-37.7911, 144.8821",Rd,5
West Footscray,2,h,850000.0,S,Sweeney,2016-05-22,8.2,3012,2,1,2,462.0,101.0,1960,Maribyrnong,-37.8009,144.8653,Western Metropolitan,5058,"-37.8009, 144.8653",St,6
West Footscray,2,h,705000.0,S,Jas,2016-05-22,8.2,3012,2,1,1,308.0,126.0,1970,Maribyrnong,-37.7908,144.8717,Western Metropolitan,5058,"-37.7908, 144.8717",St,6
West Footscray,3,h,709000.0,S,Jas,2016-05-22,8.2,3012,3,1,1,405.0,126.0,1970,Maribyrnong,-37.79,144.86700000000005,Western Metropolitan,5058,"-37.79, 144.867",St,6
West Footscray,3,h,900000.0,S,Jas,2016-09-24,8.2,3012,3,2,3,446.0,126.0,2006,Maribyrnong,-37.7923,144.8814,Western Metropolitan,5058,"-37.7923, 144.8814",Rd,5
West Footscray,2,h,790000.0,S,Village,2016-09-24,8.2,3012,2,1,1,259.0,126.0,1970,Maribyrnong,-37.8058,144.875,Western Metropolitan,5058,"-37.8058, 144.875",St,5
West Footscray,2,h,770000.0,S,Village,2016-09-24,8.2,3012,3,1,1,267.0,95.0,1940,Maribyrnong,-37.8021,144.8629,Western Metropolitan,5058,"-37.8021, 144.8629",St,5
West Footscray,2,h,495000.0,S,Burnham,2016-09-24,8.2,3012,2,1,2,161.0,700.0,1977,Maribyrnong,-37.7905,144.8714,Western Metropolitan,5058,"-37.7905, 144.8714",St,5
West Footscray,3,h,1575000.0,S,Sweeney,2017-02-25,8.2,3012,3,1,4,1000.0,85.0,1930,Maribyrnong,-37.7936,144.8639,Western Metropolitan,5058,"-37.7936, 144.8639",St,5
West Footscray,2,h,326500.0,S,Sweeney,2017-02-25,8.2,3012,2,1,2,626.0,126.0,1970,Maribyrnong,-37.8067,144.8707,Western Metropolitan,5058,"-37.8067, 144.8707",St,5
West Footscray,3,h,1028000.0,S,Biggin,2017-02-25,8.2,3012,3,2,2,520.0,126.0,1970,Maribyrnong,-37.7991,144.8768,Western Metropolitan,5058,"-37.7991, 144.8768",St,5
West Footscray,1,u,288000.0,SP,Sweeney,2017-02-25,8.2,3012,1,1,1,628.0,44.0,1970,Maribyrnong,-37.7993,144.8794,Western Metropolitan,5058,"-37.7993, 144.8794",Rd,5
West Footscray,3,h,1151500.0,SP,Sweeney,2016-07-26,8.2,3012,4,1,2,536.0,113.0,1925,Maribyrnong,-37.7978,144.8743,Western Metropolitan,5058,"-37.7978, 144.8743",St,1
West Footscray,3,h,860000.0,S,Biggin,2016-07-26,8.2,3012,3,1,2,501.0,147.0,1960,Maribyrnong,-37.7912,144.868,Western Metropolitan,5058,"-37.7912, 144.868",St,1
West Footscray,3,h,805000.0,S,Jas,2016-06-27,8.2,3012,3,1,3,372.0,96.0,1920,Maribyrnong,-37.796,144.8728,Western Metropolitan,5058,"-37.796, 144.8728",St,0
West Footscray,2,u,262500.0,PI,Sweeney,2016-11-27,8.2,3012,2,1,1,0.0,126.0,1970,Maribyrnong,-37.796,144.8634,Western Metropolitan,5058,"-37.796, 144.8634",St,6
West Footscray,2,h,450000.0,S,hockingstuart,2016-11-27,8.2,3012,2,1,1,0.0,90.0,1980,Maribyrnong,-37.7956,144.8762,Western Metropolitan,5058,"-37.7956, 144.8762",St,6
West Footscray,3,h,935000.0,S,Sweeney,2016-11-27,8.2,3012,3,2,3,466.0,126.0,1940,Maribyrnong,-37.8019,144.8663,Western Metropolitan,5058,"-37.8019, 144.8663",St,6
West Footscray,4,h,830000.0,SP,Purplebricks,2016-11-27,8.2,3012,4,2,1,665.0,126.0,1960,Maribyrnong,-37.8107,144.8666,Western Metropolitan,5058,"-37.8107, 144.8666",Rd,6
West Footscray,2,u,456000.0,S,Sweeney,2016-05-28,8.2,3012,2,1,1,0.0,126.0,1975,Maribyrnong,-37.7966,144.8716,Western Metropolitan,5058,"-37.7966, 144.8716",St,5
West Footscray,3,h,660000.0,S,Sweeney,2016-05-28,8.2,3012,3,1,1,321.0,126.0,1970,Maribyrnong,-37.7943,144.8741,Western Metropolitan,5058,"-37.7943, 144.8741",Ct,5
West Footscray,2,u,420000.0,VB,Greg,2016-08-28,8.2,3012,2,1,1,781.0,82.0,2013,Maribyrnong,-37.8079,144.8684,Western Metropolitan,5058,"-37.8079, 144.8684",Pde,6
West Footscray,3,h,820000.0,S,Sweeney,2016-08-28,8.2,3012,3,2,2,335.0,126.0,1970,Maribyrnong,-37.7937,144.8782,Western Metropolitan,5058,"-37.7937, 144.8782",St,6
West Footscray,5,h,1030000.0,S,Village,2016-07-30,8.2,3012,5,2,2,352.0,126.0,1970,Maribyrnong,-37.7908,144.8711,Western Metropolitan,5058,"-37.7908, 144.8711",St,5
West Footscray,3,h,878000.0,S,Village,2016-07-30,8.2,3012,3,1,1,397.0,127.0,1960,Maribyrnong,-37.7901,144.8682,Western Metropolitan,5058,"-37.7901, 144.8682",St,5
Albion,2,h,765000.0,SA,Barry,2016-02-04,13.9,3020,2,1,2,672.0,111.0,1958,Brimbank,-37.7812,144.8121,Western Metropolitan,2185,"-37.7812, 144.8121",St,3
Albion,3,h,730000.0,S,hockingstuart,2017-03-04,13.9,3020,3,2,3,628.0,140.0,1960,Brimbank,-37.7801,144.8121,Western Metropolitan,2185,"-37.7801, 144.8121",St,5
Albion,2,h,730000.0,S,Bells,2017-03-04,13.9,3020,2,1,0,697.0,94.0,1970,Brimbank,-37.7778,144.81799999999996,Western Metropolitan,2185,"-37.7778, 144.818",St,5
Albion,3,h,593000.0,SP,Sweeney,2016-06-04,13.9,3020,3,2,2,605.0,102.0,1965,Brimbank,-37.7792,144.8117,Western Metropolitan,2185,"-37.7792, 144.8117",St,5
Albion,4,h,816000.0,S,Bells,2016-09-10,13.9,3020,4,1,2,837.0,156.0,1930,Brimbank,-37.7825,144.8221,Western Metropolitan,2185,"-37.7825, 144.8221",St,5
Albion,3,h,720000.0,S,Sweeney,2016-12-10,13.9,3020,3,1,1,706.0,126.0,1970,Brimbank,-37.7801,144.8229,Western Metropolitan,2185,"-37.7801, 144.8229",St,5
Albion,2,t,300000.0,PI,other,2017-02-11,13.9,3020,2,1,1,74.0,126.0,1970,Brimbank,-37.7836,144.8256,Western Metropolitan,2185,"-37.7836, 144.8256",St,5
Albion,2,h,670000.0,S,Barry,2016-10-15,13.9,3020,2,1,2,697.0,126.0,1950,Brimbank,-37.7835,144.8176,Western Metropolitan,2185,"-37.7835, 144.8176",St,5
Albion,3,h,685000.0,S,Barry,2017-03-18,13.9,3020,3,1,1,697.0,126.0,1970,Brimbank,-37.7765,144.8175,Western Metropolitan,2185,"-37.7765, 144.8175",St,5
Albion,2,h,600000.0,SP,Barry,2016-05-22,13.9,3020,2,1,1,534.0,90.0,1950,Brimbank,-37.7795,144.8204,Western Metropolitan,2185,"-37.7795, 144.8204",St,6
Albion,3,h,600000.0,VB,Sweeney,2016-05-22,13.9,3020,3,1,1,697.0,110.0,1928,Brimbank,-37.7842,144.8175,Western Metropolitan,2185,"-37.7842, 144.8175",St,6
Albion,1,u,185000.0,S,hockingstuart,2016-08-22,13.9,3020,1,1,1,2347.0,43.0,1975,Brimbank,-37.7852,144.8272,Western Metropolitan,2185,"-37.7852, 144.8272",Rd,0
Albion,2,u,463000.0,S,Barry,2016-09-24,13.9,3020,3,1,1,199.0,126.0,1970,Brimbank,-37.7761,144.8164,Western Metropolitan,2185,"-37.7761, 144.8164",St,5
Albion,2,t,319000.0,SP,Barry,2016-09-24,13.9,3020,2,1,1,0.0,78.0,1970,Brimbank,-37.7796,144.8252,Western Metropolitan,2185,"-37.7796, 144.8252",St,5
Albion,4,h,660000.0,S,Douglas,2017-02-25,13.9,3020,4,1,1,697.0,126.0,1970,Brimbank,-37.7795,144.8196,Western Metropolitan,2185,"-37.7795, 144.8196",St,5
Albion,3,u,560000.0,S,Douglas,2017-02-25,13.9,3020,3,2,7,420.0,150.0,1970,Brimbank,-37.7848,144.8231,Western Metropolitan,2185,"-37.7848, 144.8231",St,5
Albion,3,h,625000.0,SP,other,2017-02-25,13.9,3020,3,1,0,695.0,126.0,1970,Brimbank,-37.7808,144.8186,Western Metropolitan,2185,"-37.7808, 144.8186",St,5
Albion,3,h,791000.0,S,Bells,2017-02-25,13.9,3020,3,1,3,743.0,126.0,1970,Brimbank,-37.7817,144.8159,Western Metropolitan,2185,"-37.7817, 144.8159",St,5
Albion,2,h,541000.0,S,Barry,2016-06-27,13.9,3020,2,1,1,497.0,126.0,1970,Brimbank,-37.7806,144.8159,Western Metropolitan,2185,"-37.7806, 144.8159",St,0
Albion,3,h,760000.0,S,Village,2016-11-27,13.9,3020,3,1,2,534.0,126.0,1970,Brimbank,-37.7789,144.8209,Western Metropolitan,2185,"-37.7789, 144.8209",St,6
Albion,3,h,840000.0,S,Barry,2016-11-27,13.9,3020,3,1,0,697.0,153.0,1920,Brimbank,-37.7809,144.8228,Western Metropolitan,2185,"-37.7809, 144.8228",St,6
Albion,1,u,145000.0,PI,Biggin,2016-05-28,13.9,3020,2,1,1,36.0,126.0,1970,Brimbank,-37.7833,144.8266,Western Metropolitan,2185,"-37.7833, 144.8266",St,5
Albion,2,h,460000.0,S,Barry,2016-07-30,13.9,3020,2,1,2,463.0,85.0,1970,Brimbank,-37.7813,144.8234,Western Metropolitan,2185,"-37.7813, 144.8234",St,5
Albion,2,u,190000.0,SP,Burnham,2016-07-30,13.9,3020,2,1,1,0.0,126.0,1970,Brimbank,-37.7839,144.8239,Western Metropolitan,2185,"-37.7839, 144.8239",St,5
Brooklyn,3,t,430000.0,PI,Jas,2016-09-10,10.9,3012,3,1,1,131.0,126.0,1970,Hobsons Bay,-37.8203,144.8386,Western Metropolitan,962,"-37.8203, 144.8386",Rd,5
Brooklyn,2,h,507000.0,SP,hockingstuart,2017-02-25,10.9,3012,2,1,2,191.0,87.0,2014,Brimbank,-37.8226,144.8392,Western Metropolitan,962,"-37.8226, 144.8392",Rd,5
Brooklyn,3,h,892000.0,S,hockingstuart,2016-08-28,10.9,3012,3,1,2,715.0,126.0,1970,Hobsons Bay,-37.8239,144.8431,Western Metropolitan,962,"-37.8239, 144.8431",Ct,6
Glen Huntly,2,u,695000.0,S,Woodards,2016-06-04,10.4,3163,2,2,1,0.0,126.0,1970,Glen Eira,-37.8878,145.0407,Southern Metropolitan,2403,"-37.8878, 145.0407",Gr,5
Glen Huntly,3,h,1160000.0,S,Gary,2016-10-08,10.4,3163,3,1,2,553.0,137.0,1930,Glen Eira,-37.8878,145.0456,Southern Metropolitan,2403,"-37.8878, 145.0456",Rd,5
Glen Huntly,3,h,1330000.0,S,Woodards,2016-09-10,10.4,3163,3,2,1,295.0,176.0,1930,Glen Eira,-37.8904,145.0387,Southern Metropolitan,2403,"-37.8904, 145.0387",St,5
Glen Huntly,2,u,695000.0,S,hockingstuart,2016-09-10,10.4,3163,2,1,1,1035.0,126.0,1963,Glen Eira,-37.8925,145.0456,Southern Metropolitan,2403,"-37.8925, 145.0456",Rd,5
Glen Huntly,2,u,812000.0,S,Woodards,2016-06-18,10.4,3163,2,1,1,0.0,126.0,1995,Glen Eira,-37.8924,145.0409,Southern Metropolitan,2403,"-37.8924, 145.0409",St,5
Glen Huntly,2,u,350000.0,PI,hockingstuart,2016-06-18,10.4,3163,2,1,1,0.0,126.0,1960,Glen Eira,-37.8868,145.0408,Southern Metropolitan,2403,"-37.8868, 145.0408",Rd,5
Glen Huntly,2,h,630000.0,S,Gary,2016-11-19,10.4,3163,2,1,1,100.0,126.0,1970,Glen Eira,-37.8915,145.0451,Southern Metropolitan,2403,"-37.8915, 145.0451",Rd,5
Glen Huntly,2,t,635000.0,PI,Ray,2016-11-19,10.4,3163,2,2,1,81.0,2.0,1970,Glen Eira,-37.8877,145.0449,Southern Metropolitan,2403,"-37.8877, 145.0449",Rd,5
Glen Huntly,2,t,636500.0,S,Gary,2016-05-22,10.4,3163,2,1,1,0.0,68.0,1970,Glen Eira,-37.8866,145.0396,Southern Metropolitan,2403,"-37.8866, 145.0396",Rd,6
Glen Huntly,5,h,2575000.0,S,Gary,2016-08-22,10.4,3163,5,3,2,688.0,347.0,1910,Glen Eira,-37.8921,145.0381,Southern Metropolitan,2403,"-37.8921, 145.0381",St,0
Glen Huntly,2,u,445000.0,S,Woodards,2016-09-24,10.4,3163,2,1,1,0.0,126.0,1970,Glen Eira,-37.8894,145.0431,Southern Metropolitan,2403,"-37.8894, 145.0431",Rd,5
Glen Huntly,2,t,710000.0,S,Buxton,2017-02-25,10.4,3163,2,1,1,0.0,78.0,1970,Glen Eira,-37.8866,145.0396,Southern Metropolitan,2403,"-37.8866, 145.0396",Rd,5
Glen Huntly,2,u,640000.0,S,Gary,2016-07-26,10.4,3163,2,1,1,1784.0,110.0,1970,Glen Eira,-37.8966,145.0453,Southern Metropolitan,2403,"-37.8966, 145.0453",Rd,1
Oakleigh,2,h,1010000.0,S,Ray,2017-03-04,14.0,3166,2,1,2,553.0,126.0,1938,Monash,-37.9001,145.0981,Southern Metropolitan,3224,"-37.9001, 145.0981",Rd,5
Oakleigh,2,h,305000.0,PI,Ray,2016-06-04,14.0,3166,2,1,1,0.0,80.0,1960,Monash,-37.8994,145.0955,Southern Metropolitan,3224,"-37.8994, 145.0955",Rd,5
Oakleigh,2,u,400000.0,PI,Woodards,2016-05-07,14.0,3166,2,1,1,0.0,87.0,2004,Monash,-37.8991,145.0939,Southern Metropolitan,3224,"-37.8991, 145.0939",Rd,5
Oakleigh,3,h,880000.0,PI,Barry,2016-11-07,14.0,3166,3,1,1,670.0,118.0,1925,Monash,-37.9033,145.1006,Southern Metropolitan,3224,"-37.9033, 145.1006",St,0
Oakleigh,3,h,1076000.0,S,Buxton,2016-10-08,14.0,3166,3,1,2,689.0,126.0,1970,Monash,-37.8961,145.1046,Southern Metropolitan,3224,"-37.8961, 145.1046",St,5
Oakleigh,3,h,1045000.0,S,Ray,2017-02-11,14.0,3166,3,1,2,602.0,107.0,1950,Monash,-37.8923,145.1013,Southern Metropolitan,3224,"-37.8923, 145.1013",St,5
Oakleigh,2,h,600000.0,SP,Barry,2016-06-12,14.0,3166,2,1,1,211.0,126.0,1975,Monash,-37.9086,145.0977,Southern Metropolitan,3224,"-37.9086, 145.0977",St,6
Oakleigh,3,h,1225000.0,S,Ray,2016-11-12,14.0,3166,3,1,2,553.0,126.0,1970,Monash,-37.8956,145.0928,Southern Metropolitan,3224,"-37.8956, 145.0928",St,5
Oakleigh,3,h,1035000.0,S,Buxton,2016-11-12,14.0,3166,3,1,2,650.0,126.0,1970,Monash,-37.91,145.0914,Southern Metropolitan,3224,"-37.91, 145.0914",Rd,5
Oakleigh,3,u,690000.0,S,Buxton,2016-10-15,14.0,3166,3,1,2,340.0,103.0,1930,Monash,-37.8968,145.0983,Southern Metropolitan,3224,"-37.8968, 145.0983",Rd,5
Oakleigh,3,h,1050000.0,SP,Buxton,2016-10-15,14.0,3166,3,2,2,544.0,146.0,1970,Monash,-37.9055,145.1024,Southern Metropolitan,3224,"-37.9055, 145.1024",St,5
Oakleigh,3,h,1045000.0,S,Ray,2016-09-17,14.0,3166,3,1,2,643.0,126.0,1970,Monash,-37.9028,145.0971,Southern Metropolitan,3224,"-37.9028, 145.0971",St,5
Oakleigh,3,h,865000.0,SP,Buxton,2016-09-17,14.0,3166,2,1,2,691.0,140.0,1950,Monash,-37.9109,145.0995,Southern Metropolitan,3224,"-37.9109, 145.0995",Rd,5
Oakleigh,3,h,1033000.0,S,Buxton,2017-03-18,14.0,3166,3,1,2,548.0,115.0,1975,Monash,-37.8951,145.101,Southern Metropolitan,3224,"-37.8951, 145.101",Ct,5
Oakleigh,4,h,991000.0,S,Woodards,2017-03-18,14.0,3166,4,1,2,683.0,126.0,1970,Monash,-37.9107,145.0975,Southern Metropolitan,3224,"-37.9107, 145.0975",Rd,5
Oakleigh,4,h,1641000.0,S,Ray,2016-11-19,14.0,3166,4,1,2,802.0,126.0,1970,Monash,-37.9002,145.099,Southern Metropolitan,3224,"-37.9002, 145.099",Rd,5
Oakleigh,2,h,655000.0,S,Barry,2016-11-19,14.0,3166,2,1,1,156.0,126.0,1970,Monash,-37.9024,145.1008,Southern Metropolitan,3224,"-37.9024, 145.1008",St,5
Oakleigh,2,h,750000.0,PI,Woodards,2016-05-22,14.0,3166,2,2,2,607.0,138.0,1950,Monash,-37.8964,145.0977,Southern Metropolitan,3224,"-37.8964, 145.0977",Rd,6
Oakleigh,3,h,1025000.0,S,Ray,2017-02-25,14.0,3166,3,1,2,543.0,139.0,1940,Monash,-37.9023,145.105,Southern Metropolitan,3224,"-37.9023, 145.105",Rd,5
Oakleigh,3,u,637000.0,S,Ray,2016-07-26,14.0,3166,3,1,2,119.0,126.0,1970,Monash,-37.9058,145.1043,Southern Metropolitan,3224,"-37.9058, 145.1043",Rd,1
Oakleigh,3,u,633500.0,S,Woodards,2016-06-27,14.0,3166,3,2,2,279.0,95.0,1930,Monash,-37.9001,145.1009,Southern Metropolitan,3224,"-37.9001, 145.1009",Rd,0
Oakleigh,4,h,1180000.0,S,Buxton,2016-06-27,14.0,3166,4,1,2,604.0,183.0,1965,Monash,-37.9087,145.0886,Southern Metropolitan,3224,"-37.9087, 145.0886",St,0
Oakleigh,3,h,1124000.0,S,Ray,2016-06-27,14.0,3166,3,1,1,685.0,126.0,1970,Monash,-37.8952,145.1021,Southern Metropolitan,3224,"-37.8952, 145.1021",St,0
Oakleigh,3,h,1225000.0,S,Buxton,2016-11-27,14.0,3166,3,1,2,528.0,112.0,1930,Monash,-37.9066,145.088,Southern Metropolitan,3224,"-37.9066, 145.088",St,6
Oakleigh,4,h,855000.0,PI,Woodards,2016-05-28,14.0,3166,3,2,1,728.0,126.0,1970,Monash,-37.8966,145.0979,Southern Metropolitan,3224,"-37.8966, 145.0979",Rd,5
Oakleigh,5,h,1600000.0,PI,Ray,2016-05-28,14.0,3166,5,3,2,695.0,305.0,2015,Monash,-37.8973,145.0979,Southern Metropolitan,3224,"-37.8973, 145.0979",St,5
Oakleigh,3,u,665000.0,S,O'Brien,2016-07-30,14.0,3166,3,1,1,112.0,126.0,1970,Monash,-37.9008,145.09799999999996,Southern Metropolitan,3224,"-37.9008, 145.098",Rd,5
Ripponlea,2,u,605000.0,S,Gary,2016-05-07,7.4,3185,2,1,1,722.0,126.0,1970,Port Phillip,-37.8794,144.9947,Southern Metropolitan,821,"-37.8794, 144.9947",Rd,5
Ripponlea,2,u,660000.0,S,RT,2016-11-12,7.4,3185,2,1,0,477.0,126.0,1970,Port Phillip,-37.8804,144.9969,Southern Metropolitan,821,"-37.8804, 144.9969",Gr,5
Ripponlea,1,u,327000.0,S,Woodards,2016-06-18,7.4,3185,1,1,1,486.0,126.0,1970,Port Phillip,-37.8797,144.9954,Southern Metropolitan,821,"-37.8797, 144.9954",Gr,5
Ripponlea,2,u,570000.0,S,Buxton,2016-11-19,7.4,3185,2,1,0,785.0,126.0,1964,Port Phillip,-37.8756,144.9934,Southern Metropolitan,821,"-37.8756, 144.9934",St,5
Ripponlea,2,t,755000.0,S,Chisholm,2016-06-27,7.4,3185,2,2,1,66.0,111.0,2005,Port Phillip,-37.8813,144.9964,Southern Metropolitan,821,"-37.8813, 144.9964",St,0
Ripponlea,4,h,1925000.0,PI,Marshall,2016-11-27,7.4,3185,4,2,3,485.0,126.0,1970,Port Phillip,-37.8754,144.9944,Southern Metropolitan,821,"-37.8754, 144.9944",St,6
Ripponlea,2,u,520000.0,S,hockingstuart,2016-05-28,7.4,3185,2,1,1,0.0,74.0,1971,Port Phillip,-37.8788,144.9974,Southern Metropolitan,821,"-37.8788, 144.9974",St,5
Cremorne,2,h,1000000.0,S,hockingstuart,2016-06-04,2.5,3121,2,1,2,176.0,114.0,1920,Yarra,-37.8281,144.9923,Northern Metropolitan,1123,"-37.8281, 144.9923",St,5
Cremorne,2,h,725000.0,S,Jellis,2016-06-04,2.5,3121,2,1,1,115.0,126.0,1970,Yarra,-37.8285,144.9888,Northern Metropolitan,1123,"-37.8285, 144.9888",Pl,5
Cremorne,1,u,425000.0,PI,hockingstuart,2016-08-06,2.5,3121,1,1,1,0.0,52.0,2007,Yarra,-37.8301,144.9904,Northern Metropolitan,1123,"-37.8301, 144.9904",St,5
Cremorne,3,h,1280000.0,S,Biggin,2016-11-07,2.5,3121,3,2,2,324.0,165.0,1880,Yarra,-37.8278,144.9885,Northern Metropolitan,1123,"-37.8278, 144.9885",Rd,0
Cremorne,2,h,1000000.0,S,Biggin,2016-10-08,2.5,3121,2,1,0,146.0,126.0,1970,Yarra,-37.8274,144.9947,Northern Metropolitan,1123,"-37.8274, 144.9947",St,5
Cremorne,2,u,546000.0,S,Biggin,2016-10-08,2.5,3121,2,1,1,0.0,126.0,1980,Yarra,-37.8282,144.9897,Northern Metropolitan,1123,"-37.8282, 144.9897",St,5
Cremorne,3,h,1475000.0,PI,Biggin,2016-09-10,2.5,3121,3,2,2,324.0,165.0,1880,Yarra,-37.8278,144.9885,Northern Metropolitan,1123,"-37.8278, 144.9885",Rd,5
Cremorne,2,h,895000.0,S,Biggin,2016-10-15,2.5,3121,2,1,0,138.0,126.0,1970,Yarra,-37.832,144.99200000000005,Northern Metropolitan,1123,"-37.832, 144.992",St,5
Cremorne,1,u,405000.0,SP,other,2016-07-16,2.5,3121,1,1,1,0.0,126.0,2007,Yarra,-37.8299,144.9907,Northern Metropolitan,1123,"-37.8299, 144.9907",St,5
Cremorne,2,h,1015000.0,S,Biggin,2016-07-16,2.5,3121,2,1,1,131.0,80.0,1890,Yarra,-37.8274,144.9967,Northern Metropolitan,1123,"-37.8274, 144.9967",St,5
Cremorne,2,h,930000.0,S,hockingstuart,2016-07-16,2.5,3121,2,1,1,125.0,68.0,1900,Yarra,-37.8258,144.99200000000005,Northern Metropolitan,1123,"-37.8258, 144.992",St,5
Cremorne,1,u,415000.0,SP,Jellis,2017-03-18,2.5,3121,1,1,1,0.0,126.0,1970,Yarra,-37.8301,144.9904,Northern Metropolitan,1123,"-37.8301, 144.9904",St,5
Cremorne,3,h,1900000.0,VB,Jellis,2016-06-18,2.5,3121,3,2,2,263.0,166.0,2016,Yarra,-37.8266,144.9894,Northern Metropolitan,1123,"-37.8266, 144.9894",St,5
Cremorne,2,u,662500.0,S,Jellis,2016-11-19,2.5,3121,2,1,1,0.0,75.0,2015,Yarra,-37.8255,144.9948,Northern Metropolitan,1123,"-37.8255, 144.9948",St,5
Cremorne,2,h,831000.0,S,hockingstuart,2016-05-22,2.5,3121,2,1,0,128.0,126.0,1970,Yarra,-37.8291,144.9952,Northern Metropolitan,1123,"-37.8291, 144.9952",St,6
Cremorne,2,h,1110000.0,S,Biggin,2016-09-24,2.5,3121,2,1,1,144.0,126.0,1970,Yarra,-37.8301,144.9927,Northern Metropolitan,1123,"-37.8301, 144.9927",St,5
Cremorne,2,u,565000.0,S,hockingstuart,2016-09-24,2.5,3121,2,1,1,0.0,126.0,2007,Yarra,-37.8301,144.9904,Northern Metropolitan,1123,"-37.8301, 144.9904",St,5
Cremorne,2,t,1010000.0,S,hockingstuart,2016-09-24,2.5,3121,2,1,1,151.0,151.0,1998,Yarra,-37.8311,144.9914,Northern Metropolitan,1123,"-37.8311, 144.9914",St,5
Cremorne,3,h,1300000.0,S,Biggin,2016-11-27,2.5,3121,3,1,1,326.0,100.0,1890,Yarra,-37.8283,144.9946,Northern Metropolitan,1123,"-37.8283, 144.9946",St,6
Cremorne,3,h,1300000.0,S,Biggin,2016-05-28,2.5,3121,2,2,2,138.0,108.0,2001,Yarra,-37.8288,144.9891,Northern Metropolitan,1123,"-37.8288, 144.9891",St,5
Docklands,1,u,360000.0,VB,RT,2016-12-10,1.9,3008,1,1,1,0.0,126.0,1970,Melbourne,-37.8133,144.9433,Southern Metropolitan,4707,"-37.8133, 144.9433",other,5
Docklands,4,t,1370000.0,S,Raine,2016-08-13,1.9,3008,4,2,2,0.0,126.0,1970,Melbourne,-37.8141,144.9387,Southern Metropolitan,4707,"-37.8141, 144.9387",Dr,5
Docklands,2,u,800000.0,VB,RT,2016-06-27,1.9,3008,2,2,2,0.0,128.0,1970,Melbourne,-37.8249,144.9476,Southern Metropolitan,4707,"-37.8249, 144.9476",St,0
South Kingsville,4,h,930000.0,S,Sweeney,2016-06-04,9.1,3015,5,1,3,669.0,143.0,1950,Hobsons Bay,-37.8305,144.8736,Western Metropolitan,984,"-37.8305, 144.8736",St,5
South Kingsville,2,t,650000.0,SP,Greg,2016-08-06,9.1,3015,2,2,1,151.0,102.0,2011,Hobsons Bay,-37.8289,144.8671,Western Metropolitan,984,"-37.8289, 144.8671",St,5
South Kingsville,3,h,985000.0,S,Williams,2016-06-12,9.1,3015,3,1,5,669.0,124.0,1950,Hobsons Bay,-37.8321,144.8736,Western Metropolitan,984,"-37.8321, 144.8736",St,6
South Kingsville,4,t,915000.0,SP,Sweeney,2016-04-16,9.1,3015,4,3,1,662.0,265.0,2016,Hobsons Bay,-37.8307,144.8725,Western Metropolitan,984,"-37.8307, 144.8725",St,5
South Kingsville,3,h,845000.0,SP,hockingstuart,2016-09-17,9.1,3015,3,2,2,738.0,126.0,1970,Hobsons Bay,-37.834,144.8757,Western Metropolitan,984,"-37.834, 144.8757",Rd,5
South Kingsville,3,h,941000.0,S,Jas,2016-06-18,9.1,3015,3,2,3,669.0,126.0,1970,Hobsons Bay,-37.8303,144.8705,Western Metropolitan,984,"-37.8303, 144.8705",St,5
South Kingsville,3,h,1030000.0,SP,other,2016-05-22,9.1,3015,0,1,1,224.0,126.0,1970,Hobsons Bay,-37.8298,144.8679,Western Metropolitan,984,"-37.8298, 144.8679",St,6
